cve,repo,label,commit_id,grit_head1,grit_head2,grit,grit_max,path,jaccard,bm25,reserve_time_diff,publish_time_diff
CVE-2018-19289,xCss@@Valine,0,a780dfd4113b4c31109572e70441547b67180810,0.6114297724187522,0.6051810693384139,0.5656928123671457,0.6114297724187522,0.0,0.0,0.003309211244045238,0.002304147465437788,0.002304147465437788
CVE-2018-19289,xCss@@Valine,0,c2f45a7b84a70bf69feeba891401979ef5c8114e,0.5694281363747274,0.5552746589804272,0.5495647227666226,0.6304035162291315,0.0,0.0,0.009355117006362558,0.029411764705882353,0.029411764705882353
CVE-2018-19289,xCss@@Valine,0,7ca56c32a28b45441c2b0f443aa88b5a9f571b80,0.552448724609911,0.6180650099001699,0.5283678009393844,0.6210744949146392,0.0,0.0,0.003859094878512354,0.0030120481927710845,0.0030120481927710845
CVE-2018-19289,xCss@@Valine,0,add374dfda34988e5d1a1f007ccc3516ec8440b6,0.5150155920824872,0.5046589654365302,0.5040030402197199,0.5150155920824872,0.0,0.0,0.008609878448774842,0.02702702702702703,0.02702702702702703
CVE-2018-19289,xCss@@Valine,0,94157040f4bf070af7cc31f3d770fe078926fcda,0.5182416621952486,0.5079069223105033,0.505089097510272,0.5182416621952486,0.0,0.0,0.014060793593010558,0.047619047619047616,0.047619047619047616
CVE-2018-19289,xCss@@Valine,0,7bfdccf719cd1489643939d8d7827dc00a373c9d,0.5483815339848088,0.5554097696410638,0.5406287947965527,0.626106191920849,0.0,0.0,0.00616403277729002,0.008264462809917356,0.008264462809917356
CVE-2018-19289,xCss@@Valine,0,e817c8586cabe8d974912231b1eabbce0bc82304,0.5726719290334606,0.6457586905471175,0.5413588151281056,0.6536708800338384,0.0,0.0,0.014417956909969689,0.004291845493562232,0.004291845493562232
CVE-2018-19289,xCss@@Valine,0,6812ad04239117cd822feb3884598b6b5e9afc91,0.4698729948458178,0.4698729948458178,0.47511255283231213,0.4698729948458178,0.0,0.0,0.009727709103266641,0.03333333333333333,0.03333333333333333
CVE-2018-19289,xCss@@Valine,0,b9f16019665132cf0aa3292ba50ccb7740f05c6b,0.0,0.0,0.5536584965787905,0.0,0.0,0.0,0.004432833084518478,0.013888888888888888,0.013888888888888888
CVE-2018-19289,xCss@@Valine,0,01211c04977fb043ce1a4cc18610914494fbaf51,0.6231649328835289,0.6237935229671453,0.6009334524617758,0.6345516978659698,0.0,0.0,0.016565040650406506,0.047619047619047616,0.047619047619047616
CVE-2018-19289,xCss@@Valine,0,d756b40e0a58d583eaaf2a8d1df605c001645228,0.5880706928679895,0.6405836945063059,0.588603647121244,0.6276523024849752,0.0,0.0,0.00816122584943371,0.00423728813559322,0.00423728813559322
CVE-2018-19289,xCss@@Valine,0,febc36b94d6a26dde283c1fb1cc9c3344cf6eaf1,0.5828893134255106,0.5828893134255106,0.5798151860869698,0.5828893134255106,0.0,0.0,0.0026349129333117687,0.004098360655737705,0.004098360655737705
